month,season,Location,sex,Subject Code,TSV,TP,air_ts,air_tp,RH_ts,RH_tp,comfort,prod,TA,clo,Uphols,clo_tot,met,sh_sw,Ti,Tg,Va,RH,PMV,PPD,TnG_R_0.5,Tmr,Top,Tout,Trm,TnG_R_0.25,TnG_R_0.33,
6,2,K1420,2,MKG1,0,0,0,0,0,0,3,-1,0,0.58,0.1,0.68,1.1,0,23.3,22.9,0.1,76,-0.221140077,6.014477407,22.91789008,22.53578016,22.91789008,22.80913621,22.0009838,22.91789008,22.91789008,
6,2,K1420,2,MKG3,0,0,0,-1,1,1,3,0,0,0.7,0.1,0.8,1.1,0,23.1,22.9,0.1,74.4,-0.018002766,5.006709121,22.90902911,22.71805822,22.90902911,22.80913621,22.0009838,22.90902911,22.90902911,
7,2,K1420,1,FKG1,-1,-1,0,1,0,0,3,0,0,0.53,0.1,0.63,1.1,0,22.6,23.3,0.1,81,-0.211034228,5.923703826,25.26580808,23.93161617,23.26580808,22.55365449,22.34018549,27.26580808,26.29611112,
7,2,K1420,1,FKG2,0,0,0,0,1,1,2,0,0,0.45,0.1,0.55,1.1,0,22.7,23.4,0.1,85,-0.327290377,7.227438353,23.36549006,24.03098013,23.36549006,22.55365449,22.34018549,23.36549006,23.36549006,
7,2,K1420,1,FKG2,0,0,0,0,2,1,3,0,0,0.61,0.01,0.62,1.1,0,22.5,23.3,0.1,88,-0.190038292,5.748777339,23.26075944,24.02151889,23.26075944,22.55365449,22.34018549,23.26075944,23.26075944,
7,2,K1420,1,FKG2,-1,0,1,0,1,1,3,1,0,0.53,0.01,0.54,1.1,0,22.6,23.3,0.1,82,-0.406108858,8.436946353,25.26580808,23.93161617,23.26580808,22.55365449,22.34018549,27.26580808,26.29611112,
7,2,K1420,1,FKG2,1,1,0,0,0,0,1,0,0,0.42,0.1,0.52,1.1,0,22.8,23.7,0.1,81,-0.33783077,7.373868637,21.65404123,24.50808246,23.65404123,22.55365449,22.34018549,19.65404123,20.6237382,
7,2,K1420,1,FKG1,-1,1,1,1,2,1,1,0,0,0.64,0.01,0.65,1.1,0,22.5,23.2,0.1,84,-0.181135965,5.680170804,25.16612653,23.83225306,23.16612653,22.55365449,22.34018549,27.16612653,26.19642956,
7,2,K1420,1,FKG2,-1,0,1,1,1,1,2,-1,0,0.53,0.01,0.54,1.1,0,22.6,23.1,0.1,83,-0.454241368,9.306205826,25.07623894,23.55247788,23.07623894,22.55365449,22.34018549,27.07623894,26.10654197,
7,2,K1420,1,FKG3,0,0,0,0,1,1,3,0,0,0.57,0.1,0.67,1.1,1,22.8,23.4,0.1,82.5,-0.085851399,5.152622573,23.370543,23.94108601,23.370543,22.55365449,22.34018549,23.370543,23.370543,
7,2,K1420,1,FKG4,0,0,0,0,1,1,4,-1,0,0.49,0.01,0.5,1.1,0,22.5,23.4,0.1,88,-0.451879936,9.261237396,23.35526202,24.21052404,23.35526202,22.55365449,22.34018549,23.35526202,23.35526202,
7,2,K1420,1,FKG2,0,0,0,0,0,0,4,0,0,0.53,0.1,0.63,1.1,0,22.6,23.3,0.1,78.6,-0.226903244,6.06815992,23.26580808,23.93161617,23.26580808,22.55365449,22.34018549,23.26580808,23.26580808,
7,2,K1420,1,FKG1,0,0,0,1,1,1,3,-1,0,0.53,0.1,0.63,1.1,0,22.62,23.34,0.1,83.31,-0.184142483,5.702970631,23.30467075,23.98934151,23.30467075,22.55365449,22.34018549,23.30467075,23.30467075,
7,2,K1420,1,FKG2,0,0,0,0,1,1,4,0,0,0.53,0.1,0.63,1.1,0,22.62,23.34,0.1,83.31,-0.184142483,5.702970631,23.30467075,23.98934151,23.30467075,22.55365449,22.34018549,23.30467075,23.30467075,
7,2,K1420,1,FKG3,0,0,0,0,1,1,4,-1,0,0.53,0.01,0.54,1,0,22.62,23.34,0.1,83.31,-0.68929476,14.98927716,23.30467075,23.98934151,23.30467075,22.55365449,22.34018549,23.30467075,23.30467075,
7,2,K1420,1,FKG4,0,0,0,0,1,1,3,0,0,0.53,0.1,0.63,1.1,0,22.62,23.34,0.1,83.31,-0.184142483,5.702970631,23.30467075,23.98934151,23.30467075,22.55365449,22.34018549,23.30467075,23.30467075,
7,2,K1420,1,FKG2,0,0,0,0,1,1,4,-1,0,0.53,0.1,0.63,1.1,0,22.62,23.34,0.1,83.31,-0.184142483,5.702970631,23.30467075,23.98934151,23.30467075,22.55365449,22.34018549,23.30467075,23.30467075,
7,2,K1420,2,MKG1,0,0,0,0,1,1,3,0,0,0.53,0.1,0.63,1.1,0,23.4,23.1,0.1,83.7,-0.213411604,5.944673314,23.11375747,22.82751495,23.11375747,22.55365449,22.34018549,23.11375747,23.11375747,
7,2,K1420,2,MKG2,0,0,0,0,-1,-1,4,0,0,0.47,0.01,0.48,1.1,0,23.1,22.7,0.1,77,-0.740727002,16.5517887,22.71751959,22.33503917,22.71751959,22.55365449,22.34018549,22.71751959,22.71751959,
7,2,K1420,2,MKG3,0,0,0,0,1,1,3,0,0,0.59,0.1,0.69,1.1,0,23.7,23.3,0.1,82,-0.039122131,5.031685144,23.31862805,22.93725611,23.31862805,22.55365449,22.34018549,23.31862805,23.31862805,
7,2,K1420,2,MKG4,0,0,0,0,0,0,2,1,0,0.53,0.01,0.54,1.1,0,23.8,23,0.1,76,-0.481603056,9.844763972,23.03547604,22.27095209,23.03547604,22.55365449,22.34018549,23.03547604,23.03547604,
7,2,K1420,2,MKG1,1,1,1,1,1,1,4,-1,0,0.42,0.01,0.43,1.1,0,23.1,23.7,0.1,85,-0.519050947,10.63421689,21.66972656,24.23945312,23.66972656,22.55365449,22.34018549,19.66972656,20.63942353,
7,2,K1420,2,MKG3,-1,0,1,1,0,0,3,0,0,0.63,0.01,0.64,1.1,0,23.6,22,0.1,82,-0.488424767,9.984062528,24.06069477,20.52138954,22.06069477,22.55365449,22.34018549,26.06069477,25.0909978,
7,2,K1420,2,MKG1,-1,-1,0,0,1,0,3,0,0,0.6,0.1,0.7,1.1,0,23.2,22,0.1,81,-0.381247046,8.026829641,24.04656841,20.89313682,22.04656841,22.55365449,22.34018549,26.04656841,25.07687144,
7,2,K1420,2,MKG3,0,0,-1,-1,0,0,4,-1,0,0.52,0.01,0.53,1.1,1,23.8,22.8,0.1,77,-0.55591656,11.47066198,22.84299107,21.88598213,22.84299107,22.55365449,22.34018549,22.84299107,22.84299107,
7,2,K1420,2,MKG2,0,0,0,0,0,0,3,0,0,0.51,0.1,0.61,1.1,0,23.7,22.9,0.1,76,-0.351330636,7.568305044,22.9351047,22.17020941,22.9351047,22.55365449,22.34018549,22.9351047,22.9351047,
7,2,K1420,2,MKG3,0,0,0,0,1,1,3,0,0,0.53,0.1,0.63,1.1,0,23,22.8,0.1,80,-0.336740368,7.358501744,22.80893675,22.61787349,22.80893675,22.55365449,22.34018549,22.80893675,22.80893675,
7,2,K1420,2,MKG2,0,0,0,0,0,0,3,0,0,0.6,0.01,0.61,1.1,0,23.7,23,0.1,76,-0.324141177,7.184603268,23.03118926,22.36237853,23.03118926,22.55365449,22.34018549,23.03118926,23.03118926,
7,2,K1420,2,MKG3,1,1,0,0,1,1,4,-1,0,0.45,0.1,0.55,1.1,0,23.5,23.4,0.1,85,-0.292815299,6.781381025,21.40476525,23.30953049,23.40476525,22.55365449,22.34018549,19.40476525,20.37446221,
7,2,K1420,2,MKG1,0,0,0,0,1,1,3,0,0,0.531666667,0.1,0.631666667,1.1,0,23.46666667,22.89166667,0.1,80.05833333,-0.288094887,6.724218081,22.9171494,22.36763213,22.9171494,22.55365449,22.34018549,22.9171494,22.9171494,
7,2,K1420,2,MKG2,0,0,0,0,0,0,3,0,0,0.531666667,0.1,0.631666667,1.1,0,23.46666667,22.89166667,0.1,80.05833333,-0.288094887,6.724218081,22.9171494,22.36763213,22.9171494,22.55365449,22.34018549,22.9171494,22.9171494,
7,2,K1420,2,MKG3,0,0,0,0,1,1,4,-1,0,0.531666667,0.1,0.631666667,1.1,0,23.46666667,22.89166667,0.1,80.05833333,-0.288094887,6.724218081,22.9171494,22.36763213,22.9171494,22.55365449,22.34018549,22.9171494,22.9171494,
7,2,K1420,2,MKG1,0,0,0,0,1,1,3,0,0,0.53,0.1,0.63,1.1,0,23.5,23.4,0.1,85,-0.119289873,5.29475644,23.40476525,23.30953049,23.40476525,22.55365449,22.34018549,23.40476525,23.40476525,
7,2,K1420,2,MKG2,0,0,0,0,-1,-1,4,0,0,0.47,0.01,0.48,1.1,0,23.7,23,0.1,76,-0.633829022,13.43233529,23.03118926,22.36237853,23.03118926,22.55365449,22.34018549,23.03118926,23.03118926,
7,2,K1420,2,MKG3,0,0,0,0,1,1,3,0,0,0.59,0.1,0.69,1.1,0,23,22.8,0.1,80,-0.21224216,5.93432874,22.80893675,22.61787349,22.80893675,22.55365449,22.34018549,22.80893675,22.80893675,
7,2,K1420,2,MKG4,0,0,0,0,0,0,2,1,0,0.53,0.01,0.54,1.1,0,23.7,22.9,0.1,76,-0.51450486,10.53514634,22.9351047,22.17020941,22.9351047,22.55365449,22.34018549,22.9351047,22.9351047,
7,2,K1420,2,MKG1,0,0,-1,-1,0,0,4,-1,0,0.42,0.01,0.43,1.1,0,23.8,22.8,0.1,77,-0.810396741,18.84907005,22.84299107,21.88598213,22.84299107,22.55365449,22.34018549,22.84299107,22.84299107,
7,2,K1420,2,MKG3,-1,0,1,1,0,0,3,0,0,0.63,0.01,0.64,1.1,0,23.2,22,0.1,81,-0.5124112,10.48982096,24.04656841,20.89313682,22.04656841,22.55365449,22.34018549,26.04656841,25.07687144,
7,2,K1420,2,MKG1,-1,-1,0,0,1,0,3,0,0,0.6,0.1,0.7,1.1,0,23.6,22,0.1,82,-0.357591689,7.661112692,24.06069477,20.52138954,22.06069477,22.55365449,22.34018549,26.06069477,25.0909978,
7,2,K1420,2,MKG3,1,1,1,1,1,1,4,-1,0,0.52,0.01,0.53,1.1,0,23.1,23.7,0.1,85,-0.269633947,6.509689809,21.66972656,24.23945312,23.66972656,22.55365449,22.34018549,19.66972656,20.63942353,
7,2,K1420,2,MKG2,0,0,0,0,0,0,3,0,0,0.51,0.1,0.61,1.1,0,23.8,23,0.1,76,-0.319908153,7.127688567,23.03547604,22.27095209,23.03547604,22.55365449,22.34018549,23.03547604,23.03547604,
7,2,K1420,2,MKG3,0,0,0,0,1,1,3,0,0,0.53,0.1,0.63,1.1,0,23.7,23.3,0.1,82,-0.158182678,5.518536913,23.31862805,22.93725611,23.31862805,22.55365449,22.34018549,23.31862805,23.31862805,
7,2,K1420,2,MKG2,0,0,0,0,0,0,3,0,0,0.6,0.01,0.61,1.1,0,23.1,22.7,0.1,77,-0.423905313,8.746760491,22.71751959,22.33503917,22.71751959,22.55365449,22.34018549,22.71751959,22.71751959,
7,2,K1420,2,MKG3,1,1,0,0,1,1,4,-1,0,0.45,0.1,0.55,1.1,0,23.4,23.1,0.1,83.7,-0.391672826,8.195594792,21.11375747,22.82751495,23.11375747,22.55365449,22.34018549,19.11375747,20.08345444,
7,2,K1420,2,MKG1,0,0,0,0,1,1,3,0,0,0.531666667,0.1,0.631666667,1.1,0,23.5,23.4,0.1,85,-0.115879041,5.278131733,23.40476525,23.30953049,23.40476525,22.55365449,22.34018549,23.40476525,23.40476525,
7,2,K1420,2,MKG2,0,0,0,0,0,0,3,0,0,0.531666667,0.1,0.631666667,1.1,0,23.7,23,0.1,76,-0.27756065,6.600042636,23.03118926,22.36237853,23.03118926,22.55365449,22.34018549,23.03118926,23.03118926,
7,2,K1420,2,MKG3,0,0,0,0,1,1,4,-1,0,0.531666667,0.1,0.631666667,1.1,0,23,22.8,0.1,80,-0.333142443,7.308154762,22.80893675,22.61787349,22.80893675,22.55365449,22.34018549,22.80893675,22.80893675,
8,2,K1420,1,FKG1,0,0,0,0,1,1,3,0,0,0.51,0.01,0.52,1.1,0,22.8,23.6,0.1,87,-0.325473308,7.202671452,23.5596717,24.31934339,23.5596717,23.04136213,22.48745439,23.5596717,23.5596717,
8,2,K1420,1,FKG2,0,0,0,0,2,1,2,0,0,0.41,0.1,0.51,1.1,0,22.8,23.6,0.1,85,-0.364483433,7.765198505,23.5596717,24.31934339,23.5596717,23.04136213,22.48745439,23.5596717,23.5596717,
8,2,K1420,1,FKG2,0,0,0,0,2,1,3,0,0,0.57,0.01,0.58,1.1,0,22.9,23.6,0.1,89,-0.168238668,5.586645179,23.5648553,24.2297106,23.5648553,23.04136213,22.48745439,23.5648553,23.5648553,
8,2,K1420,1,FKG2,-1,-1,0,0,0,1,3,0,0,0.58,0.01,0.59,1.1,0,22.8,23.1,0.1,91,-0.276344653,6.586010066,25.08586762,23.37173524,23.08586762,23.04136213,22.48745439,27.08586762,26.11617065,
8,2,K1420,1,FKG2,0,0,-1,0,1,0,4,-1,0,0.49,0.1,0.59,1.1,1,22.5,23.8,0.1,88.2,-0.119502312,5.295807884,23.73197994,24.96395988,23.73197994,23.04136213,22.48745439,23.73197994,23.73197994,
8,2,K1420,1,FKG1,1,0,0,0,1,0,3,0,0,0.5,0.01,0.51,1.1,0,23.2,23.9,0.1,81.5,-0.277202014,6.595897501,21.86390633,24.52781267,23.86390633,23.04136213,22.48745439,19.86390633,20.8336033,
8,2,K1420,1,FKG2,0,0,0,0,2,1,2,0,0,0.48,0.1,0.58,1.1,0,22.8,23.6,0.1,86.7,-0.188164242,5.73405973,23.5596717,24.31934339,23.5596717,23.04136213,22.48745439,23.5596717,23.5596717,
8,2,K1420,1,FKG3,-1,-1,1,0,1,0,5,-1,1,0.56,0.01,0.57,1.1,-1,22.8,23.5,0.1,88.1,-0.228702711,6.085206808,25.46517247,24.13034494,23.46517247,23.04136213,22.48745439,27.46517247,26.4954755,
8,2,K1420,1,FKG4,0,0,1,0,0,0,4,1,1,0.5,0.01,0.51,1.1,-1,22.8,23.5,0.1,88,-0.373318462,7.901593825,23.46517247,24.13034494,23.46517247,23.04136213,22.48745439,23.46517247,23.46517247,
8,2,K1420,1,FKG2,-1,-1,0,0,1,1,3,0,0,0.5,0.1,0.6,1.1,0,22.8,23.1,0.1,86.3,-0.285648229,6.694959892,25.08586762,23.37173524,23.08586762,23.04136213,22.48745439,27.08586762,26.11617065,
8,2,K1420,1,FKG1,-1,-1,0,0,1,1,3,0,0,0.51,0.1,0.61,1,-1,22.82,23.53,0.1,87.08,-0.409729983,8.498885946,25.49456389,24.16912777,23.49456389,23.04136213,22.48745439,27.49456389,26.52486692,
8,2,K1420,1,FKG2,0,0,0,0,1,1,4,1,0,0.51,0.01,0.52,1.1,0,22.82,23.53,0.1,87.08,-0.342844901,7.445182204,23.49456389,24.16912777,23.49456389,23.04136213,22.48745439,23.49456389,23.49456389,
8,2,K1420,1,FKG3,0,0,0,0,0,0,3,0,0,0.51,0.01,0.52,1.1,0,22.82,23.53,0.1,87.08,-0.342844901,7.445182204,23.49456389,24.16912777,23.49456389,23.04136213,22.48745439,23.49456389,23.49456389,
8,2,K1420,1,FKG4,0,0,1,1,0,1,2,0,0,0.51,0.1,0.61,1,1,22.82,23.53,0.1,87.08,-0.409729983,8.498885946,23.49456389,24.16912777,23.49456389,23.04136213,22.48745439,23.49456389,23.49456389,
8,2,K1420,1,FKG2,0,0,0,0,1,1,3,-1,0,0.51,0.01,0.52,1.1,0,22.82,23.53,0.1,87.08,-0.342844901,7.445182204,23.49456389,24.16912777,23.49456389,23.04136213,22.48745439,23.49456389,23.49456389,
8,2,K1420,2,MKG1,0,0,0,0,2,1,3,0,0,0.47,0.01,0.48,1.1,0,23.7,22.9,0.1,91,-0.558056758,11.52102977,22.9351047,22.17020941,22.9351047,23.04136213,22.48745439,22.9351047,22.9351047,
8,2,K1420,2,MKG2,0,0,1,1,1,0,3,0,0,0.4,0.1,0.5,1.1,-1,23.1,22.7,0.1,88,-0.616089119,12.9625201,22.71751959,22.33503917,22.71751959,23.04136213,22.48745439,22.71751959,22.71751959,
8,2,K1420,2,MKG3,0,0,0,0,1,1,3,1,0,0.53,0.01,0.54,1.1,0,24.2,22.9,0.1,86,-0.417573873,8.634982403,22.95566417,21.71132833,22.95566417,23.04136213,22.48745439,22.95566417,22.95566417,
8,2,K1420,2,MKG4,0,0,1,1,0,0,4,-1,0,0.48,0.01,0.49,1.1,-1,23.8,22.9,0.1,82,-0.592022496,12.34698287,22.93930213,22.07860426,22.93930213,23.04136213,22.48745439,22.93930213,22.93930213,
8,2,K1420,2,MKG1,0,0,0,0,1,1,2,0,0,0.38,0.1,0.48,1.1,0,23.7,23,0.1,85,-0.57022683,11.81121861,23.03118926,22.36237853,23.03118926,23.04136213,22.48745439,23.03118926,23.03118926,
8,2,K1420,2,MKG3,-1,-1,-1,-1,0,0,3,0,0,0.56,0.1,0.66,1.1,1,23.4,22.4,0.1,82,-0.347096666,7.506490039,24.4411214,21.4822428,22.4411214,23.04136213,22.48745439,26.4411214,25.47142443,
8,2,K1420,2,MKG1,1,1,0,0,0,0,2,0,0,0.47,0.01,0.48,1.1,0,24,23.1,0.1,81,-0.553272586,11.4087125,21.14013799,22.28027597,23.14013799,23.04136213,22.48745439,19.14013799,20.10983496,
8,2,K1420,2,MKG3,1,0,-1,-1,0,0,3,-1,1,0.42,0.1,0.52,1.1,1,23.7,23.5,0.1,80,-0.360284516,7.701541627,21.50958065,23.31916131,23.50958065,23.04136213,22.48745439,19.50958065,20.47927762,
8,2,K1420,2,MKG2,0,-1,0,0,1,1,3,0,0,0.52,0.1,0.62,1.1,0,23.5,22.9,0.1,84,-0.282020236,6.652039841,22.92658219,22.35316438,22.92658219,23.04136213,22.48745439,22.92658219,22.92658219,
8,2,K1420,2,MKG3,-1,0,0,0,0,0,3,0,0,0.47,0.01,0.48,1.1,0,23.9,22.4,0.1,80,-0.774687548,17.64577621,24.46006481,21.02012963,22.46006481,23.04136213,22.48745439,26.46006481,25.49036785,
8,2,K1420,2,MKG4,0,0,0,0,1,1,3,0,0,0.47,0.1,0.57,1.1,0,23.7,22.9,0.1,91,-0.335943589,7.347304772,22.9351047,22.17020941,22.9351047,23.04136213,22.48745439,22.9351047,22.9351047,
8,2,K1420,2,MKG1,0,0,0,0,0,0,3,0,0,0.52,0.1,0.62,1.1,0,23.1,22.7,0.1,88,-0.326678821,7.219087128,22.71751959,22.33503917,22.71751959,23.04136213,22.48745439,22.71751959,22.71751959,
8,2,K1420,2,MKG3,0,0,0,0,1,0,3,0,0,0.38,0.1,0.48,1.1,-1,23.8,22.9,0.1,86,-0.586215829,12.20223351,22.93930213,22.07860426,22.93930213,23.04136213,22.48745439,22.93930213,22.93930213,
8,2,K1420,2,MKG1,0,0,0,0,0,0,3,0,0,0.47,0.1,0.57,1.1,0,23.7,23,0.1,82,-0.37157232,7.874372998,23.03118926,22.36237853,23.03118926,23.04136213,22.48745439,23.03118926,23.03118926,
8,2,K1420,2,MKG3,0,0,0,0,0,1,3,0,0,0.56,0.1,0.66,1.1,0,23.5,22.9,0.1,85,-0.190537917,5.752725857,22.92658219,22.35316438,22.92658219,23.04136213,22.48745439,22.92658219,22.92658219,
8,2,K1420,2,MKG1,0,0,0,0,2,1,3,0,0,0.47,0.01,0.48,1.1,-1,23.5,22.9,0.1,85,-0.608801677,12.77348021,22.92658219,22.35316438,22.92658219,23.04136213,22.48745439,22.92658219,22.92658219,
8,2,K1420,2,MKG2,0,0,1,1,1,0,3,0,0,0.4,0.1,0.5,1.1,0,23.7,23,0.1,82,-0.542577299,11.16120924,23.03118926,22.36237853,23.03118926,23.04136213,22.48745439,23.03118926,23.03118926,
8,2,K1420,2,MKG3,0,0,0,0,1,1,3,1,0,0.53,0.01,0.54,1.1,0,23.8,22.9,0.1,86,-0.438917682,9.018670401,22.93930213,22.07860426,22.93930213,23.04136213,22.48745439,22.93930213,22.93930213,
8,2,K1420,2,MKG4,0,0,1,1,0,0,4,-1,0,0.48,0.01,0.49,1.1,0,23.1,22.7,0.1,88,-0.640750645,13.61934708,22.71751959,22.33503917,22.71751959,23.04136213,22.48745439,22.71751959,22.71751959,
8,2,K1420,2,MKG1,0,0,0,0,1,1,2,0,0,0.38,0.1,0.48,1.1,0,23.7,22.9,0.1,91,-0.558056758,11.52102977,22.9351047,22.17020941,22.9351047,23.04136213,22.48745439,22.9351047,22.9351047,
8,2,K1420,2,MKG2,0,-1,0,0,1,1,3,0,0,0.52,0.1,0.62,1.1,0,24,23.1,0.1,81,-0.226734866,6.066571764,23.14013799,22.28027597,23.14013799,23.04136213,22.48745439,23.14013799,23.14013799,
8,2,K1420,2,MKG4,0,0,0,0,1,1,3,0,0,0.47,0.1,0.57,1.1,0,23.7,23,0.1,85,-0.350371589,7.554236386,23.03118926,22.36237853,23.03118926,23.04136213,22.48745439,23.03118926,23.03118926,
8,2,K1420,2,MKG1,0,0,0,0,0,0,3,0,0,0.52,0.1,0.62,1.1,0,23.8,22.9,0.1,82,-0.282579665,6.658621804,22.93930213,22.07860426,22.93930213,23.04136213,22.48745439,22.93930213,22.93930213,
8,2,K1420,2,MKG3,0,0,0,0,1,0,3,0,0,0.38,0.1,0.48,1.1,0,24.2,22.9,0.1,86,-0.567337244,11.74173642,22.95566417,21.71132833,22.95566417,23.04136213,22.48745439,22.95566417,22.95566417,
8,2,K1420,2,MKG1,0,0,0,0,0,0,3,0,0,0.47,0.1,0.57,1.1,0,23.1,22.7,0.1,88,-0.441173832,9.06037129,22.71751959,22.33503917,22.71751959,23.04136213,22.48745439,22.71751959,22.71751959,
8,2,K1420,2,MKG3,0,0,0,0,0,1,3,0,0,0.56,0.1,0.66,1.1,0,23.7,22.9,0.1,91,-0.138984376,5.400207656,22.9351047,22.17020941,22.9351047,23.04136213,22.48745439,22.9351047,22.9351047,
9,2,K1420,1,FKG1,-1,0,1,1,1,1,3,0,0,0.45,0.1,0.55,1.1,0,19.8,20,0.1,90,-1.433859337,47.32423484,21.99352161,20.18704321,19.99352161,22.39601329,22.05940401,23.99352161,23.02382464,
9,2,K1420,1,FKG2,1,0,1,0,0,0,3,0,0,0.5,0.01,0.51,1.1,0,19.7,20.1,0.1,85,-1.579857153,55.24846035,18.08667404,20.47334808,20.08667404,22.39601329,22.05940401,16.08667404,17.05637101,
9,2,K1420,1,FKG2,0,0,0,0,1,1,3,0,0,0.4,0.1,0.5,1.1,0,20.1,20,0.1,89,-1.588177788,55.70168719,20.00317199,19.90634398,20.00317199,22.39601329,22.05940401,20.00317199,20.00317199,
9,2,K1420,1,FKG1,-1,-1,1,1,1,1,2,0,0,0.32,0.1,0.42,1.1,-1,19.7,19.9,0.1,91,-1.930208484,73.51390074,21.89361726,20.08723451,19.89361726,22.39601329,22.05940401,23.89361726,22.92392029,
9,2,K1420,1,FKG2,1,0,0,0,0,0,4,-1,0,0.57,0.01,0.58,1.1,0,19.9,20.2,0.1,88.2,-1.28727366,39.61559929,18.18992935,20.47985871,20.18992935,22.39601329,22.05940401,16.18992935,17.15962632,
9,2,K1420,1,FKG3,-1,0,1,1,1,0,4,0,0,0.45,0.1,0.55,1.1,-1,20,20,0.1,81.5,-1.466680242,49.09390334,22,20,20,22.39601329,22.05940401,24,23.03030303,
9,2,K1420,1,FKG4,-1,-1,0,0,1,1,3,-1,0,0.48,0.1,0.58,1.1,0,20.1,19.9,0.1,91,-1.334580836,42.06015141,21.90620296,19.71240592,19.90620296,22.39601329,22.05940401,23.90620296,22.93650599,
9,2,K1420,1,FKG1,-1,-1,0,0,1,0,4,0,0,0.42,0.1,0.52,1.1,-1,20,20,0.1,88.1,-1.530996438,52.58621898,22,20,20,22.39601329,22.05940401,24,23.03030303,
9,2,K1420,1,FKG2,0,0,0,0,0,0,2,0,0,0.55,0.01,0.56,1.1,0,19.7,20.1,0.1,88,-1.393818319,45.18262117,20.08667404,20.47334808,20.08667404,22.39601329,22.05940401,20.08667404,20.08667404,
9,2,K1420,1,FKG3,-1,-1,1,1,0,0,5,0,0,0.32,0.1,0.42,1.1,0,19.8,19.9,0.1,88,-1.937820782,73.87694164,21.89683105,19.9936621,19.89683105,22.39601329,22.05940401,23.89683105,22.92713408,
9,2,K1420,1,FKG4,-1,0,0,0,1,1,5,-1,0,0.45,0.1,0.55,1.1,-1,19.8,19.9,0.1,90,-1.460292711,48.7486534,21.89683105,19.9936621,19.89683105,22.39601329,22.05940401,23.89683105,22.92713408,
9,2,K1420,1,FKG2,0,0,0,0,0,0,3,0,0,0.46,0.1,0.56,1.1,0,19.8,20.2,0.1,88.6,-1.356277663,43.19660581,20.18648368,20.57296736,20.18648368,22.39601329,22.05940401,20.18648368,20.18648368,
9,2,K1420,1,FKG1,-1,-1,0,0,0,0,4,0,1,0.45,0.1,0.55,1,0,19.86666667,20.01666667,0.1,88.2,-1.862416844,70.19533687,22.01181269,20.15695871,20.01181269,22.39601329,22.05940401,24.01181269,23.04211572,
9,2,K1420,1,FKG2,0,-1,-1,-1,1,1,3,-1,0,0.45,0.01,0.46,1.1,-1,19.86666667,20.01666667,0.1,88.2,-1.747308212,64.26733971,20.01181269,20.15695871,20.01181269,22.39601329,22.05940401,20.01181269,20.01181269,
9,2,K1420,1,FKG3,0,0,0,0,1,1,2,0,0,0.45,0.1,0.55,1.1,0,19.86666667,20.01666667,0.1,88.2,-1.434152183,47.33997365,20.01181269,20.15695871,20.01181269,22.39601329,22.05940401,20.01181269,20.01181269,
9,2,K1420,2,MKG1,0,0,1,1,1,1,3,0,0,0.65,0.01,0.66,1.1,0,20.1,20.6,0.1,83.7,-0.966170563,24.7171386,20.58204627,21.06409254,20.58204627,22.39601329,22.05940401,20.58204627,20.58204627,
9,2,K1420,2,MKG2,-1,-1,0,0,0,0,3,0,0,0.7,0.01,0.71,1.1,-1,19.6,20.5,0.1,68.1,-0.982201129,25.37625064,22.46731945,21.3346389,20.46731945,22.39601329,22.05940401,24.46731945,23.49762248,
9,2,K1420,2,MKG3,-1,-1,-1,0,0,1,2,1,0,0.6,0.1,0.7,1.1,0,20.5,20.5,0.1,69.8,-0.939539525,23.6443687,22.5,20.5,20.5,22.39601329,22.05940401,24.5,23.53030303,
9,2,K1420,2,MKG4,0,0,1,1,1,1,3,0,0,0.42,0.01,0.43,1.1,0,20.2,20.6,0.1,77.6,-1.720293971,62.83521973,20.58572483,20.97144967,20.58572483,22.39601329,22.05940401,20.58572483,20.58572483,
9,2,K1420,2,MKG1,0,0,0,0,1,1,2,0,0,0.75,0.01,0.76,1.1,0,20.7,20.6,0.1,85.8,-0.674698818,14.56664786,20.60345853,20.50691706,20.60345853,22.39601329,22.05940401,20.60345853,20.60345853,
9,2,K1420,2,MKG3,-1,-1,0,0,0,0,2,1,0,0.68,0.1,0.78,1.1,0,19.4,20.1,0.1,78.5,-0.860840796,20.64037306,22.0762137,20.75242739,20.0762137,22.39601329,22.05940401,24.0762137,23.10651673,
9,2,K1420,2,MKG1,1,0,0,0,0,0,3,0,0,0.7,0.1,0.8,1.1,0,20.2,20.9,0.1,79.5,-0.578303469,12.0073484,18.87357008,21.54714015,20.87357008,22.39601329,22.05940401,16.87357008,17.84326705,
9,2,K1420,2,MKG3,-1,-1,1,0,1,1,5,-1,0,0.67,0.01,0.68,1.1,-1,20.1,20.6,0.1,81.1,-0.928324463,23.20099066,22.58204627,21.06409254,20.58204627,22.39601329,22.05940401,24.58204627,23.6123493,
9,2,K1420,2,MKG2,-1,0,0,0,0,0,5,-1,1,0.65,0.01,0.66,1.1,0,19.8,20.6,0.1,69.8,-1.065357097,28.95095603,22.57074866,21.34149732,20.57074866,22.39601329,22.05940401,24.57074866,23.60105169,
9,2,K1420,2,MKG3,-1,-1,0,0,0,0,3,0,0,0.75,0.1,0.85,1.1,0,20.4,20.2,0.1,77.6,-0.642292683,13.66129366,22.2064908,20.0129816,20.2064908,22.39601329,22.05940401,24.2064908,23.23679383,
